Start,Finish,Heart Rate (count/min)
06-Nov-2017 02:59,06-Nov-2017 02:59,114.0
06-Nov-2017 02:59,06-Nov-2017 02:59,112.0
06-Nov-2017 02:59,06-Nov-2017 02:59,113.0
06-Nov-2017 02:59,06-Nov-2017 02:59,113.0
06-Nov-2017 02:59,06-Nov-2017 02:59,113.0
06-Nov-2017 02:59,06-Nov-2017 02:59,111.0
06-Nov-2017 02:59,06-Nov-2017 02:59,112.0
06-Nov-2017 02:59,06-Nov-2017 02:59,113.0
06-Nov-2017 02:59,06-Nov-2017 02:59,113.0
06-Nov-2017 02:59,06-Nov-2017 02:59,114.0
06-Nov-2017 02:59,06-Nov-2017 02:59,115.0
06-Nov-2017 03:00,06-Nov-2017 03:00,115.0
06-Nov-2017 03:00,06-Nov-2017 03:00,115.0
06-Nov-2017 03:00,06-Nov-2017 03:00,115.0
06-Nov-2017 03:00,06-Nov-2017 03:00,116.0
06-Nov-2017 03:03,06-Nov-2017 03:03,113.0
06-Nov-2017 03:03,06-Nov-2017 03:03,113.0
06-Nov-2017 03:03,06-Nov-2017 03:03,113.0
06-Nov-2017 03:03,06-Nov-2017 03:03,112.0
06-Nov-2017 03:03,06-Nov-2017 03:03,107.0
06-Nov-2017 03:03,06-Nov-2017 03:03,110.0
06-Nov-2017 03:03,06-Nov-2017 03:03,110.0
06-Nov-2017 03:03,06-Nov-2017 03:03,110.0
06-Nov-2017 03:03,06-Nov-2017 03:03,109.0
06-Nov-2017 03:03,06-Nov-2017 03:03,109.0
06-Nov-2017 03:05,06-Nov-2017 03:05,65.0
06-Nov-2017 03:05,06-Nov-2017 03:05,65.0
06-Nov-2017 07:32,06-Nov-2017 07:32,100.0
06-Nov-2017 07:44,06-Nov-2017 07:44,90.0
06-Nov-2017 07:50,06-Nov-2017 07:50,106.0
06-Nov-2017 07:55,06-Nov-2017 07:55,98.0
06-Nov-2017 07:59,06-Nov-2017 07:59,101.0
06-Nov-2017 08:03,06-Nov-2017 08:03,106.0
06-Nov-2017 08:12,06-Nov-2017 08:12,90.0
06-Nov-2017 08:19,06-Nov-2017 08:19,106.0
06-Nov-2017 08:25,06-Nov-2017 08:25,89.0
06-Nov-2017 08:40,06-Nov-2017 08:40,93.0
06-Nov-2017 08:42,06-Nov-2017 08:42,90.0
06-Nov-2017 08:47,06-Nov-2017 08:47,116.0
06-Nov-2017 08:56,06-Nov-2017 08:56,83.0
06-Nov-2017 09:04,06-Nov-2017 09:04,113.0
06-Nov-2017 09:08,06-Nov-2017 09:08,79.0
06-Nov-2017 09:12,06-Nov-2017 09:12,88.0
06-Nov-2017 09:17,06-Nov-2017 09:17,81.0
06-Nov-2017 09:22,06-Nov-2017 09:22,100.0
06-Nov-2017 09:34,06-Nov-2017 09:34,113.0
06-Nov-2017 09:38,06-Nov-2017 09:38,115.0
06-Nov-2017 09:43,06-Nov-2017 09:43,113.0
06-Nov-2017 09:49,06-Nov-2017 09:49,116.0
06-Nov-2017 09:55,06-Nov-2017 09:55,115.0
06-Nov-2017 09:56,06-Nov-2017 09:56,116.0
06-Nov-2017 10:03,06-Nov-2017 10:03,108.0
06-Nov-2017 10:07,06-Nov-2017 10:07,106.0
06-Nov-2017 10:19,06-Nov-2017 10:19,102.0
06-Nov-2017 10:20,06-Nov-2017 10:20,107.0
06-Nov-2017 10:47,06-Nov-2017 10:47,102.0
06-Nov-2017 10:55,06-Nov-2017 10:55,82.0
06-Nov-2017 11:02,06-Nov-2017 11:02,52.0
06-Nov-2017 11:07,06-Nov-2017 11:07,100.0
06-Nov-2017 11:14,06-Nov-2017 11:14,90.0
06-Nov-2017 11:27,06-Nov-2017 11:27,74.0
06-Nov-2017 11:38,06-Nov-2017 11:38,112.0
06-Nov-2017 11:50,06-Nov-2017 11:50,104.0
06-Nov-2017 11:59,06-Nov-2017 11:59,53.0
06-Nov-2017 12:08,06-Nov-2017 12:08,72.0
06-Nov-2017 12:20,06-Nov-2017 12:20,83.0
06-Nov-2017 12:25,06-Nov-2017 12:25,72.0
06-Nov-2017 12:37,06-Nov-2017 12:37,121.0
06-Nov-2017 12:44,06-Nov-2017 12:44,110.0
06-Nov-2017 12:47,06-Nov-2017 12:47,102.0
06-Nov-2017 13:04,06-Nov-2017 13:04,88.0
06-Nov-2017 13:09,06-Nov-2017 13:09,113.0
06-Nov-2017 13:21,06-Nov-2017 13:21,74.0
06-Nov-2017 13:28,06-Nov-2017 13:28,81.0
06-Nov-2017 13:38,06-Nov-2017 13:38,82.0
06-Nov-2017 13:52,06-Nov-2017 13:52,79.0
06-Nov-2017 13:53,06-Nov-2017 13:53,82.0
06-Nov-2017 14:06,06-Nov-2017 14:06,75.0
06-Nov-2017 14:20,06-Nov-2017 14:20,105.0
06-Nov-2017 14:38,06-Nov-2017 14:38,83.0
06-Nov-2017 14:54,06-Nov-2017 14:54,99.0
06-Nov-2017 15:08,06-Nov-2017 15:08,81.0
06-Nov-2017 15:18,06-Nov-2017 15:18,81.0
06-Nov-2017 15:21,06-Nov-2017 15:21,74.0
06-Nov-2017 15:26,06-Nov-2017 15:26,73.0
06-Nov-2017 15:33,06-Nov-2017 15:33,64.0
06-Nov-2017 15:38,06-Nov-2017 15:38,73.0
06-Nov-2017 15:44,06-Nov-2017 15:44,74.0
06-Nov-2017 15:53,06-Nov-2017 15:53,73.0
06-Nov-2017 16:02,06-Nov-2017 16:02,74.0
06-Nov-2017 16:03,06-Nov-2017 16:03,73.0
06-Nov-2017 16:07,06-Nov-2017 16:07,74.0
06-Nov-2017 16:11,06-Nov-2017 16:11,74.0
06-Nov-2017 16:16,06-Nov-2017 16:16,72.0
07-Nov-2017 07:45,07-Nov-2017 07:45,88.0
07-Nov-2017 07:53,07-Nov-2017 07:53,90.0
07-Nov-2017 07:54,07-Nov-2017 07:54,98.0
07-Nov-2017 08:15,07-Nov-2017 08:15,78.0
07-Nov-2017 08:18,07-Nov-2017 08:18,78.0
07-Nov-2017 08:24,07-Nov-2017 08:24,88.0
07-Nov-2017 08:34,07-Nov-2017 08:34,81.0
07-Nov-2017 08:36,07-Nov-2017 08:36,65.0
07-Nov-2017 08:45,07-Nov-2017 08:45,90.0
07-Nov-2017 08:48,07-Nov-2017 08:48,82.0
07-Nov-2017 08:50,07-Nov-2017 08:50,81.0
07-Nov-2017 09:00,07-Nov-2017 09:00,77.0
07-Nov-2017 09:06,07-Nov-2017 09:06,76.0
07-Nov-2017 09:07,07-Nov-2017 09:07,83.0
07-Nov-2017 09:17,07-Nov-2017 09:17,83.0
07-Nov-2017 09:25,07-Nov-2017 09:25,69.0
07-Nov-2017 09:31,07-Nov-2017 09:31,70.0
07-Nov-2017 09:38,07-Nov-2017 09:38,88.0
07-Nov-2017 09:45,07-Nov-2017 09:45,75.0
07-Nov-2017 10:06,07-Nov-2017 10:06,83.0
01-Jun-2018 14:51,01-Jun-2018 14:51,103.0
01-Jun-2018 14:57,01-Jun-2018 14:57,109.0
01-Jun-2018 15:00,01-Jun-2018 15:00,97.0
01-Jun-2018 15:05,01-Jun-2018 15:05,105.0
01-Jun-2018 15:10,01-Jun-2018 15:10,112.0
01-Jun-2018 15:14,01-Jun-2018 15:14,117.0
01-Jun-2018 15:21,01-Jun-2018 15:21,115.0
01-Jun-2018 15:24,01-Jun-2018 15:24,97.0
01-Jun-2018 15:32,01-Jun-2018 15:32,109.0
01-Jun-2018 15:36,01-Jun-2018 15:36,116.0
01-Jun-2018 15:40,01-Jun-2018 15:40,108.0
01-Jun-2018 15:45,01-Jun-2018 15:45,101.0
01-Jun-2018 15:50,01-Jun-2018 15:50,103.0
01-Jun-2018 15:53,01-Jun-2018 15:53,102.0
01-Jun-2018 16:02,01-Jun-2018 16:02,104.0
01-Jun-2018 16:07,01-Jun-2018 16:07,103.0
01-Jun-2018 16:11,01-Jun-2018 16:11,104.0
01-Jun-2018 16:17,01-Jun-2018 16:17,99.0
01-Jun-2018 16:21,01-Jun-2018 16:21,92.0
01-Jun-2018 16:26,01-Jun-2018 16:26,92.0
01-Jun-2018 16:29,01-Jun-2018 16:29,95.0
01-Jun-2018 16:36,01-Jun-2018 16:36,110.0
01-Jun-2018 16:39,01-Jun-2018 16:39,97.0
01-Jun-2018 16:47,01-Jun-2018 16:47,103.0
01-Jun-2018 16:52,01-Jun-2018 16:52,96.0
01-Jun-2018 16:53,01-Jun-2018 16:53,109.0
01-Jun-2018 16:59,01-Jun-2018 16:59,89.0
01-Jun-2018 17:05,01-Jun-2018 17:05,94.0
01-Jun-2018 17:11,01-Jun-2018 17:11,102.0
01-Jun-2018 17:19,01-Jun-2018 17:19,106.0
01-Jun-2018 17:27,01-Jun-2018 17:27,95.0
01-Jun-2018 17:31,01-Jun-2018 17:31,94.0
01-Jun-2018 17:37,01-Jun-2018 17:37,93.0
01-Jun-2018 17:40,01-Jun-2018 17:40,90.0
01-Jun-2018 17:46,01-Jun-2018 17:46,104.0
01-Jun-2018 17:51,01-Jun-2018 17:51,91.0
01-Jun-2018 17:58,01-Jun-2018 17:58,90.0
01-Jun-2018 18:02,01-Jun-2018 18:02,67.0
01-Jun-2018 18:06,01-Jun-2018 18:06,95.0
01-Jun-2018 18:27,01-Jun-2018 18:27,84.0
01-Jun-2018 18:32,01-Jun-2018 18:32,74.0
01-Jun-2018 18:35,01-Jun-2018 18:35,90.0
01-Jun-2018 18:43,01-Jun-2018 18:43,96.0
01-Jun-2018 18:52,01-Jun-2018 18:52,59.0
01-Jun-2018 18:52,01-Jun-2018 18:52,59.0
01-Jun-2018 19:00,01-Jun-2018 19:00,104.0
01-Jun-2018 19:06,01-Jun-2018 19:06,91.0
01-Jun-2018 19:12,01-Jun-2018 19:12,103.0
01-Jun-2018 19:16,01-Jun-2018 19:16,96.0
01-Jun-2018 19:18,01-Jun-2018 19:18,92.0
01-Jun-2018 19:18,01-Jun-2018 19:18,113.0
01-Jun-2018 19:18,01-Jun-2018 19:18,113.0
01-Jun-2018 19:18,01-Jun-2018 19:18,112.0
01-Jun-2018 19:18,01-Jun-2018 19:18,108.0
01-Jun-2018 19:19,01-Jun-2018 19:19,107.0
01-Jun-2018 19:19,01-Jun-2018 19:19,106.0
01-Jun-2018 19:19,01-Jun-2018 19:19,112.0
01-Jun-2018 19:19,01-Jun-2018 19:19,112.0
01-Jun-2018 19:19,01-Jun-2018 19:19,112.0
01-Jun-2018 19:20,01-Jun-2018 19:20,140.0
01-Jun-2018 19:20,01-Jun-2018 19:20,140.0
01-Jun-2018 19:20,01-Jun-2018 19:20,118.0
01-Jun-2018 19:20,01-Jun-2018 19:20,118.0
01-Jun-2018 19:20,01-Jun-2018 19:20,119.0
01-Jun-2018 19:20,01-Jun-2018 19:20,119.0
01-Jun-2018 19:21,01-Jun-2018 19:21,118.0
01-Jun-2018 19:21,01-Jun-2018 19:21,118.0
01-Jun-2018 19:21,01-Jun-2018 19:21,88.0
01-Jun-2018 19:21,01-Jun-2018 19:21,108.0
01-Jun-2018 19:21,01-Jun-2018 19:21,107.0
01-Jun-2018 19:21,01-Jun-2018 19:21,109.0
01-Jun-2018 19:21,01-Jun-2018 19:21,109.0
01-Jun-2018 19:22,01-Jun-2018 19:22,110.0
01-Jun-2018 19:22,01-Jun-2018 19:22,102.0
01-Jun-2018 19:31,01-Jun-2018 19:31,95.0
01-Jun-2018 19:34,01-Jun-2018 19:34,104.0
01-Jun-2018 19:41,01-Jun-2018 19:41,98.0
01-Jun-2018 19:44,01-Jun-2018 19:44,97.0
01-Jun-2018 19:56,01-Jun-2018 19:56,106.0
01-Jun-2018 20:01,01-Jun-2018 20:01,107.0
01-Jun-2018 20:08,01-Jun-2018 20:08,103.0
01-Jun-2018 20:09,01-Jun-2018 20:09,99.0
01-Jun-2018 20:11,01-Jun-2018 20:11,99.0
01-Jun-2018 20:12,01-Jun-2018 20:12,98.0
01-Jun-2018 20:13,01-Jun-2018 20:13,94.0
01-Jun-2018 20:13,01-Jun-2018 20:13,95.0
01-Jun-2018 20:13,01-Jun-2018 20:13,95.0
01-Jun-2018 20:13,01-Jun-2018 20:13,95.0
01-Jun-2018 20:13,01-Jun-2018 20:13,95.0
01-Jun-2018 20:13,01-Jun-2018 20:13,95.0
01-Jun-2018 20:13,01-Jun-2018 20:13,96.0
01-Jun-2018 20:13,01-Jun-2018 20:13,98.0
01-Jun-2018 20:14,01-Jun-2018 20:14,106.0
01-Jun-2018 20:14,01-Jun-2018 20:14,99.0
01-Jun-2018 20:14,01-Jun-2018 20:14,97.0
01-Jun-2018 20:14,01-Jun-2018 20:14,97.0
01-Jun-2018 20:14,01-Jun-2018 20:14,99.0
01-Jun-2018 20:14,01-Jun-2018 20:14,104.0
01-Jun-2018 20:14,01-Jun-2018 20:14,104.0
01-Jun-2018 20:14,01-Jun-2018 20:14,100.0
01-Jun-2018 20:17,01-Jun-2018 20:17,98.0
01-Jun-2018 20:19,01-Jun-2018 20:19,96.0
01-Jun-2018 20:20,01-Jun-2018 20:20,106.0
01-Jun-2018 20:20,01-Jun-2018 20:20,106.0
01-Jun-2018 20:21,01-Jun-2018 20:21,65.0
01-Jun-2018 20:21,01-Jun-2018 20:21,64.0
01-Jun-2018 20:21,01-Jun-2018 20:21,95.0
01-Jun-2018 20:21,01-Jun-2018 20:21,95.0
01-Jun-2018 20:21,01-Jun-2018 20:21,95.0
01-Jun-2018 20:21,01-Jun-2018 20:21,95.0
01-Jun-2018 20:21,01-Jun-2018 20:21,95.0
01-Jun-2018 20:21,01-Jun-2018 20:21,95.0
01-Jun-2018 20:22,01-Jun-2018 20:22,95.0
01-Jun-2018 20:22,01-Jun-2018 20:22,103.0
01-Jun-2018 20:22,01-Jun-2018 20:22,102.0
01-Jun-2018 20:22,01-Jun-2018 20:22,102.0
01-Jun-2018 20:22,01-Jun-2018 20:22,102.0
01-Jun-2018 20:22,01-Jun-2018 20:22,102.0
01-Jun-2018 20:22,01-Jun-2018 20:22,103.0
01-Jun-2018 20:22,01-Jun-2018 20:22,103.0
01-Jun-2018 20:22,01-Jun-2018 20:22,102.0
01-Jun-2018 20:23,01-Jun-2018 20:23,105.0
01-Jun-2018 20:23,01-Jun-2018 20:23,104.0
01-Jun-2018 20:23,01-Jun-2018 20:23,104.0
01-Jun-2018 20:23,01-Jun-2018 20:23,97.0
01-Jun-2018 20:23,01-Jun-2018 20:23,96.0
01-Jun-2018 20:23,01-Jun-2018 20:23,97.0
01-Jun-2018 20:23,01-Jun-2018 20:23,98.0
01-Jun-2018 20:26,01-Jun-2018 20:26,96.0
01-Jun-2018 20:28,01-Jun-2018 20:28,98.0
01-Jun-2018 20:33,01-Jun-2018 20:33,107.0
01-Jun-2018 20:33,01-Jun-2018 20:33,106.0
01-Jun-2018 20:34,01-Jun-2018 20:34,97.0
01-Jun-2018 20:37,01-Jun-2018 20:37,106.0
01-Jun-2018 20:38,01-Jun-2018 20:38,110.0
01-Jun-2018 20:48,01-Jun-2018 20:48,96.0
01-Jun-2018 20:51,01-Jun-2018 20:51,94.0
01-Jun-2018 20:57,01-Jun-2018 20:57,104.0
01-Jun-2018 20:59,01-Jun-2018 20:59,97.0
01-Jun-2018 21:06,01-Jun-2018 21:06,91.0
01-Jun-2018 21:09,01-Jun-2018 21:09,89.0
01-Jun-2018 21:15,01-Jun-2018 21:15,89.0
01-Jun-2018 21:18,01-Jun-2018 21:18,91.0
01-Jun-2018 21:24,01-Jun-2018 21:24,101.0
01-Jun-2018 21:31,01-Jun-2018 21:31,98.0
01-Jun-2018 21:37,01-Jun-2018 21:37,98.0
01-Jun-2018 21:41,01-Jun-2018 21:41,94.0
01-Jun-2018 21:45,01-Jun-2018 21:45,93.0
01-Jun-2018 21:53,01-Jun-2018 21:53,82.0
01-Jun-2018 21:54,01-Jun-2018 21:54,86.0
01-Jun-2018 22:00,01-Jun-2018 22:00,77.0
01-Jun-2018 22:05,01-Jun-2018 22:05,89.0
01-Jun-2018 22:07,01-Jun-2018 22:07,87.0
01-Jun-2018 22:16,01-Jun-2018 22:16,86.0
01-Jun-2018 22:19,01-Jun-2018 22:19,78.0
01-Jun-2018 22:24,01-Jun-2018 22:24,77.0
01-Jun-2018 22:29,01-Jun-2018 22:29,90.0
01-Jun-2018 22:33,01-Jun-2018 22:33,88.0
01-Jun-2018 22:40,01-Jun-2018 22:40,86.0
01-Jun-2018 22:45,01-Jun-2018 22:45,86.0
01-Jun-2018 22:52,01-Jun-2018 22:52,96.0
01-Jun-2018 22:54,01-Jun-2018 22:54,85.0
01-Jun-2018 23:02,01-Jun-2018 23:02,78.0
01-Jun-2018 23:07,01-Jun-2018 23:07,96.0
01-Jun-2018 23:11,01-Jun-2018 23:11,84.0
01-Jun-2018 23:13,01-Jun-2018 23:13,86.0
01-Jun-2018 23:26,01-Jun-2018 23:26,87.0
01-Jun-2018 23:30,01-Jun-2018 23:30,102.0
01-Jun-2018 23:33,01-Jun-2018 23:33,80.0
01-Jun-2018 23:45,01-Jun-2018 23:45,95.0
01-Jun-2018 23:50,01-Jun-2018 23:50,85.0
01-Jun-2018 23:56,01-Jun-2018 23:56,79.0
02-Jun-2018 00:00,02-Jun-2018 00:00,77.0
02-Jun-2018 00:07,02-Jun-2018 00:07,86.0
02-Jun-2018 00:11,02-Jun-2018 00:11,84.0
02-Jun-2018 00:17,02-Jun-2018 00:17,80.0
02-Jun-2018 00:20,02-Jun-2018 00:20,87.0
02-Jun-2018 00:27,02-Jun-2018 00:27,88.0
02-Jun-2018 00:32,02-Jun-2018 00:32,89.0
02-Jun-2018 00:33,02-Jun-2018 00:33,69.0
02-Jun-2018 00:39,02-Jun-2018 00:39,81.0
02-Jun-2018 00:46,02-Jun-2018 00:46,87.0
02-Jun-2018 00:49,02-Jun-2018 00:49,80.0
02-Jun-2018 00:56,02-Jun-2018 00:56,112.0
02-Jun-2018 00:58,02-Jun-2018 00:58,116.0
02-Jun-2018 01:04,02-Jun-2018 01:04,87.0
02-Jun-2018 01:09,02-Jun-2018 01:09,101.0
02-Jun-2018 01:12,02-Jun-2018 01:12,90.0
02-Jun-2018 01:21,02-Jun-2018 01:21,57.0
02-Jun-2018 01:25,02-Jun-2018 01:25,119.0
02-Jun-2018 01:26,02-Jun-2018 01:26,135.0
02-Jun-2018 01:26,02-Jun-2018 01:26,135.0
02-Jun-2018 01:26,02-Jun-2018 01:26,135.0
02-Jun-2018 01:26,02-Jun-2018 01:26,135.0
02-Jun-2018 01:26,02-Jun-2018 01:26,136.0
02-Jun-2018 01:26,02-Jun-2018 01:26,136.0
02-Jun-2018 01:26,02-Jun-2018 01:26,138.0
02-Jun-2018 01:28,02-Jun-2018 01:28,59.0
02-Jun-2018 01:28,02-Jun-2018 01:28,59.0
02-Jun-2018 01:31,02-Jun-2018 01:31,95.0
02-Jun-2018 01:34,02-Jun-2018 01:34,93.0
02-Jun-2018 01:40,02-Jun-2018 01:40,88.0
02-Jun-2018 01:42,02-Jun-2018 01:42,87.0
02-Jun-2018 01:49,02-Jun-2018 01:49,83.0
02-Jun-2018 01:53,02-Jun-2018 01:53,80.0
02-Jun-2018 01:59,02-Jun-2018 01:59,79.0
02-Jun-2018 02:03,02-Jun-2018 02:03,77.0
02-Jun-2018 02:07,02-Jun-2018 02:07,76.0
02-Jun-2018 02:12,02-Jun-2018 02:12,74.0
02-Jun-2018 02:19,02-Jun-2018 02:19,71.0
02-Jun-2018 02:24,02-Jun-2018 02:24,65.0
02-Jun-2018 02:32,02-Jun-2018 02:32,64.0
02-Jun-2018 02:34,02-Jun-2018 02:34,69.0
02-Jun-2018 02:38,02-Jun-2018 02:38,66.0
02-Jun-2018 02:42,02-Jun-2018 02:42,65.0
02-Jun-2018 02:52,02-Jun-2018 02:52,63.0
02-Jun-2018 02:53,02-Jun-2018 02:53,66.0
02-Jun-2018 03:02,02-Jun-2018 03:02,62.0
02-Jun-2018 03:04,02-Jun-2018 03:04,64.0
02-Jun-2018 03:11,02-Jun-2018 03:11,62.0
02-Jun-2018 03:15,02-Jun-2018 03:15,62.0
02-Jun-2018 03:20,02-Jun-2018 03:20,61.0
02-Jun-2018 03:23,02-Jun-2018 03:23,62.0
02-Jun-2018 03:31,02-Jun-2018 03:31,61.0
02-Jun-2018 03:35,02-Jun-2018 03:35,58.0
02-Jun-2018 03:40,02-Jun-2018 03:40,60.0
02-Jun-2018 03:46,02-Jun-2018 03:46,65.0
02-Jun-2018 03:49,02-Jun-2018 03:49,63.0
02-Jun-2018 03:56,02-Jun-2018 03:56,73.0
02-Jun-2018 03:58,02-Jun-2018 03:58,75.0
02-Jun-2018 04:04,02-Jun-2018 04:04,75.0
02-Jun-2018 04:11,02-Jun-2018 04:11,62.0
02-Jun-2018 04:13,02-Jun-2018 04:13,59.0
02-Jun-2018 04:18,02-Jun-2018 04:18,59.0
02-Jun-2018 04:24,02-Jun-2018 04:24,58.0
02-Jun-2018 04:32,02-Jun-2018 04:32,58.0
02-Jun-2018 04:35,02-Jun-2018 04:35,58.0
02-Jun-2018 04:39,02-Jun-2018 04:39,58.0
02-Jun-2018 04:42,02-Jun-2018 04:42,58.0
02-Jun-2018 04:48,02-Jun-2018 04:48,57.0
02-Jun-2018 04:57,02-Jun-2018 04:57,61.0
02-Jun-2018 05:00,02-Jun-2018 05:00,60.0
02-Jun-2018 05:03,02-Jun-2018 05:03,60.0
02-Jun-2018 05:11,02-Jun-2018 05:11,57.0
02-Jun-2018 05:14,02-Jun-2018 05:14,57.0
02-Jun-2018 05:18,02-Jun-2018 05:18,61.0
02-Jun-2018 05:23,02-Jun-2018 05:23,62.0
02-Jun-2018 05:29,02-Jun-2018 05:29,60.0
02-Jun-2018 05:34,02-Jun-2018 05:34,56.0
02-Jun-2018 05:39,02-Jun-2018 05:39,63.0
02-Jun-2018 05:45,02-Jun-2018 05:45,63.0
02-Jun-2018 05:48,02-Jun-2018 05:48,68.0
02-Jun-2018 05:54,02-Jun-2018 05:54,62.0
02-Jun-2018 06:00,02-Jun-2018 06:00,61.0
02-Jun-2018 06:06,02-Jun-2018 06:06,63.0
02-Jun-2018 06:09,02-Jun-2018 06:09,62.0
02-Jun-2018 06:13,02-Jun-2018 06:13,62.0
02-Jun-2018 06:18,02-Jun-2018 06:18,61.0
02-Jun-2018 06:27,02-Jun-2018 06:27,57.0
02-Jun-2018 06:29,02-Jun-2018 06:29,63.0
02-Jun-2018 06:33,02-Jun-2018 06:33,62.0
02-Jun-2018 06:41,02-Jun-2018 06:41,60.0
02-Jun-2018 06:43,02-Jun-2018 06:43,61.0
02-Jun-2018 06:48,02-Jun-2018 06:48,63.0
02-Jun-2018 06:53,02-Jun-2018 06:53,63.0
02-Jun-2018 07:01,02-Jun-2018 07:01,56.0
02-Jun-2018 07:07,02-Jun-2018 07:07,60.0
02-Jun-2018 07:08,02-Jun-2018 07:08,60.0
02-Jun-2018 07:14,02-Jun-2018 07:14,59.0
02-Jun-2018 07:22,02-Jun-2018 07:22,57.0
02-Jun-2018 07:23,02-Jun-2018 07:23,54.0
02-Jun-2018 07:29,02-Jun-2018 07:29,53.0
02-Jun-2018 07:37,02-Jun-2018 07:37,53.0
02-Jun-2018 07:38,02-Jun-2018 07:38,53.0
02-Jun-2018 07:46,02-Jun-2018 07:46,53.0
02-Jun-2018 07:51,02-Jun-2018 07:51,55.0
02-Jun-2018 07:54,02-Jun-2018 07:54,54.0
02-Jun-2018 07:58,02-Jun-2018 07:58,56.0
02-Jun-2018 08:02,02-Jun-2018 08:02,55.0
02-Jun-2018 08:09,02-Jun-2018 08:09,57.0
02-Jun-2018 08:17,02-Jun-2018 08:17,71.0
02-Jun-2018 08:22,02-Jun-2018 08:22,70.0
02-Jun-2018 08:26,02-Jun-2018 08:26,69.0
02-Jun-2018 08:28,02-Jun-2018 08:28,75.0
02-Jun-2018 08:34,02-Jun-2018 08:34,55.0
02-Jun-2018 08:37,02-Jun-2018 08:37,56.0
02-Jun-2018 08:47,02-Jun-2018 08:47,50.0
02-Jun-2018 08:48,02-Jun-2018 08:48,57.0
02-Jun-2018 08:56,02-Jun-2018 08:56,53.0
02-Jun-2018 08:58,02-Jun-2018 08:58,54.0
02-Jun-2018 09:04,02-Jun-2018 09:04,55.0
02-Jun-2018 09:10,02-Jun-2018 09:10,56.0
02-Jun-2018 09:16,02-Jun-2018 09:16,55.0
02-Jun-2018 09:18,02-Jun-2018 09:18,55.0
02-Jun-2018 09:22,02-Jun-2018 09:22,56.0
02-Jun-2018 09:29,02-Jun-2018 09:29,55.0
02-Jun-2018 09:33,02-Jun-2018 09:33,54.0
02-Jun-2018 09:40,02-Jun-2018 09:40,53.0
02-Jun-2018 09:43,02-Jun-2018 09:43,55.0
02-Jun-2018 09:47,02-Jun-2018 09:47,56.0
02-Jun-2018 09:53,02-Jun-2018 09:53,56.0
02-Jun-2018 09:58,02-Jun-2018 09:58,56.0
02-Jun-2018 10:04,02-Jun-2018 10:04,56.0
02-Jun-2018 10:08,02-Jun-2018 10:08,56.0
02-Jun-2018 10:14,02-Jun-2018 10:14,57.0
02-Jun-2018 10:18,02-Jun-2018 10:18,63.0
02-Jun-2018 10:22,02-Jun-2018 10:22,63.0
02-Jun-2018 10:23,02-Jun-2018 10:23,89.0
02-Jun-2018 10:23,02-Jun-2018 10:23,90.0
02-Jun-2018 10:23,02-Jun-2018 10:23,89.0
02-Jun-2018 10:23,02-Jun-2018 10:23,86.0
02-Jun-2018 10:23,02-Jun-2018 10:23,88.0
02-Jun-2018 10:23,02-Jun-2018 10:23,88.0
02-Jun-2018 10:23,02-Jun-2018 10:23,54.0
02-Jun-2018 10:23,02-Jun-2018 10:23,54.0
02-Jun-2018 10:24,02-Jun-2018 10:24,55.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:24,02-Jun-2018 10:24,57.0
02-Jun-2018 10:25,02-Jun-2018 10:25,57.0
02-Jun-2018 10:25,02-Jun-2018 10:25,58.0
02-Jun-2018 10:25,02-Jun-2018 10:25,58.0
02-Jun-2018 10:25,02-Jun-2018 10:25,58.0
02-Jun-2018 10:25,02-Jun-2018 10:25,58.0
02-Jun-2018 10:25,02-Jun-2018 10:25,59.0
02-Jun-2018 10:25,02-Jun-2018 10:25,58.0
02-Jun-2018 10:25,02-Jun-2018 10:25,58.0
02-Jun-2018 10:25,02-Jun-2018 10:25,59.0
02-Jun-2018 10:25,02-Jun-2018 10:25,59.0
02-Jun-2018 10:25,02-Jun-2018 10:25,59.0
02-Jun-2018 10:25,02-Jun-2018 10:25,59.0
02-Jun-2018 10:26,02-Jun-2018 10:26,58.0
02-Jun-2018 10:26,02-Jun-2018 10:26,58.0
02-Jun-2018 10:26,02-Jun-2018 10:26,58.0
02-Jun-2018 10:26,02-Jun-2018 10:26,60.0
02-Jun-2018 10:26,02-Jun-2018 10:26,60.0
02-Jun-2018 10:26,02-Jun-2018 10:26,61.0
02-Jun-2018 10:26,02-Jun-2018 10:26,69.0
02-Jun-2018 10:26,02-Jun-2018 10:26,71.0
02-Jun-2018 10:26,02-Jun-2018 10:26,61.0
02-Jun-2018 10:26,02-Jun-2018 10:26,62.0
02-Jun-2018 10:26,02-Jun-2018 10:26,63.0
02-Jun-2018 10:26,02-Jun-2018 10:26,69.0
02-Jun-2018 10:27,02-Jun-2018 10:27,74.0
02-Jun-2018 10:27,02-Jun-2018 10:27,71.0
02-Jun-2018 10:27,02-Jun-2018 10:27,71.0
